,Code,current_price_change,current_PED
115,API,-1.4922651199984338,18.489544614007624
116,APLS,-0.33058187521522037,17.49721648539938
117,APOG,-0.8973631413165626,37.85215485383694
118,APP,-0.1700654343853572,401.18253686938033
119,APPH,0.7999965122767858,54.45469849339716
120,APPHW,,
121,APR,1.5899288961417415,47.369292874759196
122,APRE,2.3182324687105145,2.161043749374229
123,APTX,3.7478668747041346,0.7847601232688977
124,APYX,-1.5999984741210938,59.10858350212091
125,ARAV,-2.1940867282697356,7.242654520356002
126,ARAY,-8.21917936047274,10.592155215408809
127,ARCB,0.041420473638691696,706.4845889471959
128,ARCC,-1.1803927894882336,34.570843918476136
129,ARCE,-0.7334094594139019,50.80613286606005
130,ARGX,0.6358628302566427,70.89479512612878
131,ARLP,-2.1793815777945613,11.82737949046684
132,ARNA,0.9824740405360882,29.238351074960857
